eigenvectors,communities,modularity,time
10 , 35 , 0.5292688694229859 , 7.690957546234131
10 , 40 , 0.5267918378263216 , 7.832194566726685
10 , 45 , 0.5276384880263445 , 7.944025993347168
10 , 50 , 0.5063285009542169 , 7.997479677200317
15 , 1 , 0.0 , 7.6049230098724365
15 , 2 , 0.369715033871665 , 7.659057140350342
15 , 3 , 0.5231738786652302 , 7.688918113708496
15 , 4 , 0.5752610193053804 , 7.709031105041504
15 , 5 , 0.5864376582430959 , 7.716155052185059
15 , 10 , 0.6401272979273432 , 7.8142900466918945
15 , 15 , 0.6456187681624896 , 7.868411302566528
15 , 20 , 0.6533593945010089 , 7.997756242752075
15 , 25 , 0.6450824231734842 , 8.058115243911743
15 , 30 , 0.6389667709131123 , 8.12667727470398
15 , 35 , 0.6303063347418315 , 8.213370084762573
15 , 40 , 0.6258461593818828 , 8.374653100967407
15 , 45 , 0.5899331984864568 , 8.423179149627686
15 , 50 , 0.6320675926569258 , 8.505954265594482
20 , 1 , 0.0 , 7.328876733779907
20 , 2 , 0.4480889438338999 , 7.3756797313690186
20 , 3 , 0.5854493390715021 , 7.407203912734985
20 , 4 , 0.6179516407590113 , 7.424198865890503
20 , 5 , 0.683253979409286 , 7.506231784820557
20 , 10 , 0.7236625349872917 , 7.558726787567139
20 , 15 , 0.7133971955949222 , 7.703044652938843
20 , 20 , 0.7172661125668166 , 7.794413805007935
20 , 25 , 0.712936311815245 , 7.843949794769287
20 , 30 , 0.7133665984911949 , 7.884952783584595
20 , 35 , 0.714823468742793 , 8.005745887756348
20 , 40 , 0.7192414060128404 , 8.077495813369751
20 , 45 , 0.6969877503549641 , 8.1884605884552
20 , 50 , 0.6934874100765707 , 8.200040817260742
25 , 1 , 0.0 , 8.44164514541626
25 , 2 , 0.45801438195869204 , 8.48622989654541
25 , 3 , 0.5810108900399655 , 8.533530235290527
25 , 4 , 0.6586542407707777 , 8.5904700756073
25 , 5 , 0.6827068863349042 , 8.577177286148071
25 , 10 , 0.7186976765678605 , 8.705245018005371
25 , 15 , 0.7409248668679365 , 8.80486512184143
25 , 20 , 0.7393458300401375 , 8.920865058898926
25 , 25 , 0.7419432340924564 , 9.083519220352173
25 , 30 , 0.7489585310470814 , 9.15563416481018
25 , 35 , 0.7431690121895047 , 9.253903150558472
25 , 40 , 0.7563792465585496 , 9.355756998062134
25 , 45 , 0.7171158334804125 , 9.45460820198059
25 , 50 , 0.7191534941060559 , 9.59375286102295
30 , 1 , 0.0 , 8.995703220367432
30 , 2 , 0.45383171572984626 , 9.083973169326782
30 , 3 , 0.5917015219643835 , 9.147464036941528
30 , 4 , 0.6538620505093018 , 9.16720199584961
30 , 5 , 0.6943210383444657 , 9.176600217819214
30 , 10 , 0.7488979746259112 , 9.285492181777954
30 , 15 , 0.7655192508746435 , 9.383508205413818
30 , 20 , 0.7693824860026433 , 9.472718238830566
30 , 25 , 0.768626359860185 , 9.559154987335205
30 , 30 , 0.7669695158787264 , 9.724653005599976
30 , 35 , 0.7670263204527569 , 9.768152236938477
30 , 40 , 0.7630865454247141 , 9.927424192428589
30 , 45 , 0.7545786760515086 , 9.92895221710205
30 , 50 , 0.7635618209905382 , 10.160840034484863
35 , 1 , 0.0 , 8.554929733276367
35 , 2 , 0.4414587810593046 , 8.641725778579712
35 , 3 , 0.5956823149694364 , 8.766854763031006
35 , 4 , 0.6572717502648089 , 8.793950080871582
35 , 5 , 0.6838740740563272 , 8.78150200843811
35 , 10 , 0.752221121236717 , 8.920537233352661
35 , 15 , 0.7574297498928296 , 8.945969104766846
35 , 20 , 0.7689277748850011 , 9.135470867156982
35 , 25 , 0.7686274635077546 , 9.099533081054688
35 , 30 , 0.7723625285495322 , 9.23416018486023
35 , 35 , 0.7755371458267394 , 9.236549854278564
35 , 40 , 0.7684617721771492 , 9.46933889389038
35 , 45 , 0.7744574180157345 , 9.511310815811157
35 , 50 , 0.769241296757277 , 9.560742139816284
40 , 1 , 0.0 , 7.509286642074585
40 , 2 , 0.4409337137955902 , 7.594401836395264
40 , 3 , 0.5951941200718864 , 7.659193754196167
40 , 4 , 0.6592241222263839 , 7.708465814590454
40 , 5 , 0.6867046056333366 , 7.725905895233154
40 , 10 , 0.7326861627174495 , 7.792158842086792
